order_id,customer_id,product_id,order_date,amount,profit,quantity,category,subcategory
O80024,C1905,P177,2024-04-14,457.75,481.99,2,Electronics,TVs
O80025,C7797,P791,2020-12-24,529.01,27.09,3,Toys,Board Games
O80026,C9059,P591,2023-04-12,716.93,186.49,9,Toys,Puzzles
O80027,C1094,P849,2021-06-11,1246.14,275.38,6,Electronics,Laptops
O80028,C7739,P572,2020-11-14,280.27,355.07,3,Furniture,Sofas
O80029,C7393,P575,2024-06-15,456.1,397.71,10,Office Supplies,Staplers
O80030,C6378,P879,2020-06-18,792.59,270.9,5,Electronics,Phones
O80031,C2061,P754,2021-12-01,362.36,114.87,1,Home Decor,Clocks
O80032,C9594,P849,2021-05-08,533.63,422.81,9,Toys,Puzzles
O80033,C6702,P804,2021-02-06,163.54,446.1,8,Office Supplies,Printers
O80034,C3778,P929,2022-02-05,1652.48,329.0,2,Clothing,Shirts
O80035,C6938,P817,2022-04-05,697.68,457.72,5,Toys,Board Games
O80036,C2994,P348,2024-09-21,1024.35,306.37,1,Electronics,Headphones
O80037,C7083,P304,2023-10-04,956.86,20.41,5,Home Decor,Clocks
O80038,C5229,P985,2021-04-02,62.67,328.11,7,Office Supplies,Notebooks
O80039,C5412,P603,2021-07-11,1164.38,86.22,4,Clothing,Pants
O80040,C9863,P913,2023-04-16,1093.62,31.1,1,Furniture,Chairs
O80041,C2869,P842,2020-02-07,1360.79,270.72,1,Home Decor,Curtains
O80042,C9687,P769,2021-01-29,1079.76,275.82,10,Electronics,Laptops
O80043,C5593,P968,2024-03-24,1483.56,23.12,1,Clothing,Jackets
O80044,C5312,P542,2022-06-25,434.67,485.27,7,Clothing,Jackets
O80045,C9295,P495,2020-11-11,1759.5,290.95,7,Toys,Puzzles
O80046,C3440,P835,2021-01-18,1940.22,351.56,7,Electronics,Phones
O80047,C5371,P892,2020-03-02,1329.49,198.17,2,Clothing,Jackets
O80048,C3502,P822,2021-05-07,227.44,316.55,10,Electronics,Phones
O80049,C3307,P102,2024-09-01,1008.39,227.0,10,Electronics,Phones
O80050,C5022,P206,2020-01-22,1163.71,395.62,3,Office Supplies,Pens
O80051,C1382,P174,2022-06-16,1755.27,415.45,2,Electronics,Laptops
O80052,C1822,P535,2022-08-22,457.43,106.75,3,Home Decor,Lamps
O80053,C6351,P209,2021-09-10,529.45,471.29,5,Office Supplies,Pens
O80054,C8898,P419,2020-08-19,474.25,186.09,8,Home Decor,Clocks
O80055,C4873,P997,2023-08-13,958.97,120.39,7,Clothing,Jackets
O80056,C9555,P893,2024-01-03,1759.19,387.84,10,Office Supplies,Notebooks
O80057,C1062,P432,2021-03-20,1760.38,161.6,6,Electronics,Headphones
O80058,C8725,P680,2024-06-17,1047.48,164.45,2,Toys,Puzzles
O80059,C4252,P429,2024-07-09,1000.38,263.28,6,Furniture,Chairs
O80060,C5985,P943,2024-10-09,1679.83,181.58,1,Furniture,Tables
O80061,C4095,P355,2024-10-22,1347.52,31.48,9,Clothing,Pants
O80062,C3280,P178,2021-07-10,223.32,247.66,9,Furniture,Tables
O80063,C6803,P265,2024-12-16,13.88,111.19,1,Electronics,Laptops
O80064,C8541,P105,2023-11-21,228.15,327.6,1,Furniture,Tables
O80065,C8287,P694,2022-04-27,736.69,339.0,3,Electronics,TVs
O80066,C6711,P516,2021-01-31,1125.54,357.16,8,Clothing,Shirts
O80067,C2316,P377,2023-02-18,1243.05,76.92,10,Office Supplies,Printers
O80068,C2914,P183,2020-09-13,1261.61,206.25,4,Home Decor,Curtains
O80069,C5945,P730,2023-07-13,484.18,46.62,5,Toys,Dolls
O80070,C1333,P188,2022-01-20,445.85,242.58,5,Furniture,Sofas
O80071,C4225,P715,2024-06-17,1573.43,315.78,6,Furniture,Cabinets
O80072,C4316,P913,2022-05-04,356.49,410.97,9,Toys,Dolls
O80073,C4349,P626,2021-02-12,1911.17,228.06,6,Office Supplies,Pens
O80074,C7053,P615,2022-07-08,1251.5,331.54,4,Toys,Puzzles
O80075,C6563,P696,2023-09-07,138.82,218.0,8,Office Supplies,Pens
O80076,C9902,P371,2020-12-23,442.5,308.9,5,Toys,Puzzles
O80077,C2922,P115,2021-12-27,440.05,179.06,10,Home Decor,Curtains
O80078,C9641,P547,2021-03-26,1138.74,139.74,5,Clothing,Shoes
O80079,C4442,P978,2023-08-03,1680.7,455.95,10,Home Decor,Lamps
O80080,C2511,P770,2024-05-02,1704.62,284.49,3,Toys,Action Figures
O80081,C5158,P527,2021-10-29,1105.28,330.28,10,Toys,Board Games
O80082,C5367,P151,2024-05-25,306.11,18.63,8,Toys,Action Figures
O80083,C2553,P731,2023-06-15,126.39,409.3,5,Electronics,Phones
O80084,C7485,P455,2022-05-25,1137.81,297.55,7,Home Decor,Wall Art
O80085,C3376,P572,2024-02-05,1511.13,388.73,8,Toys,Puzzles
O80086,C7994,P673,2022-08-23,112.39,491.06,8,Furniture,Chairs
O80087,C4311,P181,2020-02-16,1340.13,246.68,3,Toys,Board Games
O80088,C6246,P541,2021-06-07,1230.23,193.29,10,Furniture,Cabinets
O80089,C4247,P887,2020-10-13,929.81,280.06,2,Toys,Board Games
O80090,C2698,P734,2020-05-05,285.72,419.91,8,Home Decor,Lamps
O80091,C9223,P377,2023-07-02,1836.61,259.86,7,Home Decor,Lamps
O80092,C2535,P202,2023-05-27,1493.38,448.7,7,Office Supplies,Notebooks
O80093,C9863,P328,2022-06-05,358.06,96.99,7,Toys,Puzzles
O80094,C6873,P118,2022-09-02,1563.78,4.19,5,Home Decor,Clocks
O80095,C7440,P772,2023-01-21,540.69,260.52,10,Electronics,Phones
O80096,C4010,P719,2023-06-09,477.15,108.29,3,Clothing,Shirts
O80097,C6167,P794,2023-08-13,261.88,368.78,10,Furniture,Sofas
O80098,C9805,P719,2022-03-06,1962.34,279.83,8,Electronics,Headphones
O80099,C5433,P973,2023-09-30,1348.47,462.61,2,Clothing,Jackets
O80100,C8466,P742,2024-02-11,925.04,474.27,2,Toys,Puzzles
O80101,C7467,P745,2023-05-10,1731.72,292.21,9,Home Decor,Clocks
O80102,C9385,P313,2024-07-14,149.74,238.31,3,Toys,Dolls
O80103,C2994,P485,2024-04-06,304.34,361.48,8,Home Decor,Lamps
O80104,C5803,P266,2024-09-11,1119.3,359.56,2,Clothing,Shirts
O80105,C1865,P593,2023-01-17,1117.28,34.75,8,Electronics,Headphones
O80106,C6176,P978,2023-11-23,1146.5,448.4,9,Furniture,Cabinets
O80107,C3153,P625,2020-04-23,1213.18,495.99,8,Electronics,Laptops
O80108,C2918,P535,2022-06-11,1789.85,460.04,3,Furniture,Sofas
O80109,C5430,P171,2023-11-26,1735.81,437.6,4,Clothing,Jackets
O80110,C9325,P689,2020-02-06,570.22,317.29,1,Office Supplies,Pens
O80111,C8307,P327,2022-09-29,271.55,130.2,1,Electronics,TVs
O80112,C6769,P752,2023-03-27,429.19,401.04,5,Home Decor,Wall Art
O80113,C4618,P379,2023-05-29,1529.23,312.45,8,Clothing,Pants
O80114,C8419,P291,2023-09-12,228.87,289.48,4,Electronics,Headphones
O80115,C4613,P124,2022-08-06,298.03,347.14,2,Clothing,Pants
O80116,C2644,P151,2024-06-11,622.47,18.38,3,Furniture,Sofas
O80117,C1836,P277,2022-01-21,1175.13,101.76,1,Clothing,Shoes
O80118,C6004,P888,2021-03-27,796.21,58.56,5,Home Decor,Clocks
O80119,C3652,P395,2020-12-05,1603.88,360.56,9,Clothing,Pants
O80120,C2049,P558,2024-01-15,489.36,184.85,9,Furniture,Chairs
O80121,C3767,P672,2024-02-03,836.9,177.6,10,Clothing,Shirts
O80122,C7227,P746,2023-10-16,225.91,490.53,10,Clothing,Shirts
O80123,C1647,P893,2020-09-01,1503.81,330.18,10,Toys,Puzzles
O80124,C5412,P386,2020-01-21,301.3,85.06,9,Toys,Board Games
O80125,C7977,P891,2022-10-31,1270.1,451.67,2,Clothing,Shirts
O80126,C2759,P558,2023-09-22,1571.72,64.19,5,Furniture,Tables
O80127,C2563,P753,2020-11-10,1491.73,70.25,1,Electronics,Phones
O80128,C9268,P401,2024-12-30,796.04,465.69,7,Toys,Dolls
O80129,C1172,P731,2021-12-07,1843.61,400.08,9,Home Decor,Wall Art
O80130,C5469,P526,2020-06-30,273.86,399.59,8,Clothing,Pants
O80131,C6157,P198,2021-05-28,1354.3,267.78,5,Office Supplies,Pens
O80132,C4340,P877,2021-08-08,1080.63,73.74,1,Furniture,Sofas
O80133,C9939,P120,2024-07-04,399.39,495.66,10,Office Supplies,Printers
O80134,C3368,P257,2023-07-24,1669.21,90.24,5,Furniture,Chairs
O80135,C4799,P140,2023-04-07,217.84,232.68,6,Office Supplies,Pens
O80136,C4471,P404,2023-08-25,180.48,85.36,10,Furniture,Chairs
O80137,C8210,P567,2023-02-25,1115.66,159.59,5,Clothing,Shirts
O80138,C7817,P774,2024-11-18,1453.08,291.66,1,Furniture,Tables
O80139,C1467,P243,2024-03-19,34.43,445.49,2,Clothing,Jackets
O80140,C2812,P116,2024-01-21,1479.6,69.94,2,Electronics,Phones
O80141,C4229,P113,2021-08-27,1851.84,46.98,3,Office Supplies,Notebooks
O80142,C7650,P480,2023-05-20,552.26,40.51,9,Home Decor,Curtains
O80143,C7016,P454,2024-09-29,929.96,489.97,10,Toys,Board Games
O80144,C6408,P735,2021-04-24,132.04,399.73,6,Toys,Action Figures
O80145,C4292,P893,2021-11-03,162.08,23.98,4,Toys,Puzzles
O80146,C8457,P198,2023-12-17,512.16,262.75,3,Home Decor,Wall Art
O80147,C4900,P272,2024-10-29,678.47,182.95,4,Clothing,Jackets
O80148,C8493,P498,2020-11-17,1216.68,439.36,10,Electronics,Headphones
O80149,C6336,P500,2023-05-22,641.34,289.7,6,Furniture,Chairs
O80150,C3082,P965,2024-12-10,1358.64,310.73,2,Home Decor,Wall Art
O80151,C2007,P549,2020-08-30,658.19,380.8,5,Clothing,Jackets
O80152,C8199,P433,2020-03-15,1458.79,76.44,3,Electronics,Laptops
O80153,C1036,P176,2020-09-08,1446.36,325.43,4,Toys,Dolls
O80154,C4997,P442,2021-10-10,1639.87,360.57,2,Clothing,Jackets
O80155,C9140,P283,2023-02-07,1787.09,147.35,5,Electronics,Phones
O80156,C9768,P331,2024-04-10,1904.64,388.62,6,Electronics,TVs
O80157,C6485,P633,2024-06-23,1341.37,492.88,5,Home Decor,Clocks
O80158,C6962,P640,2021-07-07,115.73,149.24,6,Clothing,Pants
O80159,C6762,P994,2024-05-03,1683.37,88.04,8,Furniture,Chairs
O80160,C5659,P554,2023-05-06,1613.74,49.49,6,Clothing,Jackets
O80161,C2240,P239,2020-04-01,290.96,491.21,2,Office Supplies,Notebooks
O80162,C1871,P268,2020-03-12,1234.91,94.47,3,Furniture,Cabinets
O80163,C7366,P723,2021-01-25,342.11,408.13,6,Furniture,Tables
O80164,C6750,P221,2024-05-17,1503.63,359.69,8,Clothing,Jackets
O80165,C3378,P779,2020-06-12,557.9,269.72,9,Clothing,Shirts
O80166,C6164,P537,2020-12-02,158.5,91.94,6,Electronics,Laptops
O80167,C9974,P465,2021-05-30,1516.92,300.4,3,Toys,Action Figures
O80168,C8989,P190,2023-02-20,855.66,485.42,7,Toys,Board Games
O80169,C1777,P467,2023-01-07,1629.8,422.24,10,Electronics,Laptops
O80170,C9073,P217,2020-05-17,1330.48,37.02,9,Electronics,Phones
O80171,C5576,P732,2021-11-21,1468.79,22.38,4,Clothing,Shoes
O80172,C4683,P988,2021-02-06,272.88,482.24,5,Toys,Puzzles
O80173,C5071,P532,2022-04-23,1129.93,309.64,4,Office Supplies,Staplers
O80174,C5549,P353,2022-09-15,462.71,106.67,6,Furniture,Sofas
O80175,C2694,P719,2022-01-29,925.88,301.6,2,Office Supplies,Notebooks
O80176,C3000,P164,2024-09-02,1687.71,365.99,4,Office Supplies,Notebooks
O80177,C3210,P327,2023-12-20,1912.06,496.08,4,Clothing,Shirts
O80178,C8701,P754,2022-06-16,1170.95,481.25,8,Home Decor,Wall Art
O80179,C1593,P413,2021-01-14,660.32,411.13,6,Furniture,Cabinets
O80180,C8751,P179,2021-01-26,1995.36,135.59,3,Furniture,Sofas
O80181,C1967,P587,2024-03-03,1040.37,455.62,6,Furniture,Tables
O80182,C4162,P321,2022-08-10,928.92,460.62,2,Toys,Board Games
O80183,C6550,P882,2023-06-11,76.82,173.86,5,Toys,Puzzles
O80184,C6322,P497,2023-11-13,1135.53,170.72,1,Electronics,TVs
O80185,C4065,P135,2021-06-28,80.11,229.58,5,Electronics,TVs
O80186,C4785,P145,2024-04-07,851.91,424.95,10,Furniture,Tables
O80187,C2921,P560,2020-07-23,1834.55,33.99,10,Furniture,Tables
O80188,C2171,P831,2020-04-18,918.69,304.43,6,Clothing,Pants
O80189,C1028,P484,2024-11-16,1905.15,173.44,7,Clothing,Pants
O80190,C1674,P133,2022-08-19,14.44,139.43,4,Home Decor,Lamps
O80191,C9475,P552,2024-06-21,92.37,383.37,2,Office Supplies,Pens
O80192,C1158,P669,2020-10-16,1292.94,392.85,10,Toys,Action Figures
O80193,C1999,P809,2020-05-02,439.28,356.46,6,Home Decor,Wall Art
O80194,C5120,P525,2020-09-22,190.24,157.49,4,Clothing,Jackets
O80195,C1727,P809,2022-08-13,500.88,337.48,7,Toys,Puzzles
O80196,C8242,P889,2022-10-19,1776.93,275.06,10,Electronics,Laptops
O80197,C9874,P969,2023-09-19,1704.7,222.66,8,Office Supplies,Notebooks
O80198,C1639,P986,2021-11-23,419.82,95.73,5,Clothing,Pants
O80199,C9910,P924,2023-06-14,1150.75,385.93,6,Office Supplies,Pens
O80200,C1881,P817,2023-08-15,862.69,292.17,1,Furniture,Cabinets
O80201,C1412,P524,2023-02-19,1693.48,276.32,1,Clothing,Shoes
O80202,C2052,P333,2022-02-15,17.67,399.75,6,Clothing,Pants
O80203,C8216,P787,2021-09-29,1677.06,197.16,8,Office Supplies,Printers
O80204,C6700,P557,2023-01-16,1376.1,385.67,8,Electronics,Phones
O80205,C9766,P769,2022-04-14,767.9,290.67,9,Clothing,Jackets
O80206,C1218,P753,2022-10-06,1413.03,279.59,9,Home Decor,Clocks
O80207,C4664,P163,2021-04-04,1700.84,161.31,3,Office Supplies,Printers
O80208,C1042,P161,2021-10-07,875.06,266.66,2,Electronics,Phones
O80209,C3462,P991,2021-07-28,840.74,282.53,8,Furniture,Cabinets
O80210,C8042,P315,2020-12-10,1951.42,206.59,8,Office Supplies,Staplers
O80211,C3107,P685,2022-04-07,943.43,90.97,5,Electronics,TVs
O80212,C1383,P801,2024-06-15,651.79,218.83,4,Electronics,TVs
O80213,C7489,P758,2021-03-12,1209.42,430.69,2,Electronics,Headphones
O80214,C5154,P367,2021-03-07,1760.09,323.39,4,Toys,Action Figures
O80215,C8514,P484,2022-02-12,1553.76,439.54,6,Toys,Dolls
O80216,C8600,P287,2023-12-15,842.71,28.46,2,Electronics,TVs
O80217,C9959,P394,2020-12-02,41.93,444.54,4,Electronics,Laptops
O80218,C8015,P727,2021-06-17,981.86,334.28,9,Electronics,Laptops
O80219,C8035,P322,2022-09-25,574.86,112.04,2,Toys,Puzzles
O80220,C2577,P407,2022-08-12,159.84,223.5,9,Home Decor,Wall Art
O80221,C1466,P891,2021-01-09,486.96,293.53,4,Toys,Dolls
O80222,C1363,P603,2022-06-26,528.07,398.55,5,Office Supplies,Staplers
O80223,C4553,P704,2020-04-10,1995.32,216.01,3,Toys,Puzzles
O80224,C3775,P885,2023-07-16,1040.02,493.2,2,Office Supplies,Pens
O80225,C1974,P404,2021-08-15,250.83,329.86,3,Office Supplies,Notebooks
O80226,C9026,P535,2020-06-30,1221.48,35.54,10,Clothing,Shoes
O80227,C2725,P628,2024-04-11,1067.56,311.97,9,Clothing,Pants
O80228,C5566,P343,2022-04-19,806.93,6.62,2,Electronics,Laptops
O80229,C8287,P874,2023-11-29,1244.97,285.44,7,Electronics,TVs
O80230,C8133,P196,2021-09-09,429.57,46.41,2,Toys,Board Games
O80231,C9460,P120,2022-06-14,696.39,38.1,8,Toys,Board Games
O80232,C1615,P972,2020-01-07,1848.98,142.76,1,Clothing,Shirts
O80233,C3127,P551,2021-09-11,367.02,484.69,1,Electronics,TVs
O80234,C6690,P338,2021-06-22,1825.92,496.25,2,Toys,Dolls
O80235,C1892,P399,2021-06-25,784.77,245.16,6,Electronics,Headphones
O80236,C1375,P457,2024-03-11,236.61,141.43,10,Office Supplies,Printers
O80237,C8085,P929,2022-02-11,1249.43,206.91,10,Office Supplies,Notebooks
O80238,C6941,P342,2022-10-16,881.79,267.54,7,Office Supplies,Printers
O80239,C6898,P100,2023-08-25,1925.54,280.83,10,Toys,Board Games
O80240,C8454,P288,2021-08-04,138.86,288.74,7,Electronics,Laptops
O80241,C8859,P692,2021-07-11,1051.0,355.69,5,Office Supplies,Staplers
O80242,C6113,P886,2023-03-16,1528.52,147.4,10,Clothing,Shoes
O80243,C4411,P910,2022-01-04,800.83,300.38,3,Toys,Dolls
O80244,C6568,P536,2022-12-05,1026.96,465.61,6,Electronics,Phones
O80245,C6555,P428,2020-03-30,256.93,386.17,3,Furniture,Tables
O80246,C8532,P503,2022-06-02,501.54,59.28,8,Electronics,TVs
O80247,C7049,P524,2022-02-27,523.38,169.29,1,Toys,Dolls
O80248,C4535,P602,2023-07-26,773.76,11.57,2,Home Decor,Lamps
O80249,C7989,P359,2020-11-07,329.72,288.18,7,Office Supplies,Staplers
O80250,C8179,P272,2022-09-05,1773.65,284.86,1,Toys,Board Games
O80251,C1867,P497,2022-09-19,1219.67,227.45,6,Furniture,Sofas
O80252,C4198,P884,2020-01-22,1128.31,155.36,5,Home Decor,Clocks
O80253,C9839,P571,2023-07-21,619.42,424.26,10,Home Decor,Curtains
O80254,C1389,P198,2023-08-28,1709.92,408.01,3,Electronics,Phones
O80255,C7193,P409,2023-02-18,1707.58,318.68,5,Office Supplies,Pens
O80256,C5346,P652,2023-11-16,1772.83,297.9,4,Furniture,Cabinets
O80257,C1255,P599,2021-07-03,1111.85,266.02,10,Electronics,Laptops
O80258,C2596,P626,2020-08-03,1940.29,204.37,9,Home Decor,Lamps
O80259,C5875,P499,2021-10-14,1994.8,64.95,7,Electronics,Phones
O80260,C8568,P352,2023-07-02,1795.04,36.65,5,Electronics,TVs
O80261,C9820,P710,2023-05-15,1477.56,157.82,10,Electronics,Phones
O80262,C9442,P290,2021-11-28,830.22,387.29,2,Clothing,Shoes
O80263,C8150,P995,2024-11-27,985.36,11.62,6,Toys,Dolls
O80264,C4838,P344,2021-09-25,918.99,319.01,10,Toys,Board Games
O80265,C8187,P694,2022-11-14,1333.32,326.65,3,Office Supplies,Notebooks
O80266,C8842,P700,2023-04-28,1712.27,339.36,2,Home Decor,Curtains
O80267,C8467,P826,2022-07-27,589.98,82.16,10,Office Supplies,Pens
O80268,C1225,P907,2024-01-22,1063.44,442.08,1,Toys,Action Figures
O80269,C9941,P759,2020-08-31,1514.97,437.51,2,Home Decor,Clocks
O80270,C1612,P135,2024-06-02,213.27,64.86,8,Clothing,Pants
O80271,C1110,P875,2024-06-02,1124.06,96.87,5,Electronics,Phones
O80272,C6281,P717,2024-11-16,1303.49,80.7,8,Clothing,Shirts
O80273,C5689,P777,2022-03-05,577.05,19.9,7,Office Supplies,Printers
O80274,C4193,P848,2023-05-08,752.55,141.62,3,Furniture,Cabinets
O80275,C3165,P370,2022-06-30,754.27,146.44,3,Electronics,TVs
O80276,C9736,P795,2023-03-29,1776.98,427.41,5,Clothing,Jackets
O80277,C9701,P750,2021-08-04,1593.42,42.87,6,Office Supplies,Pens
O80278,C5525,P893,2022-04-14,1421.16,478.01,5,Toys,Puzzles
O80279,C1647,P905,2021-12-31,552.59,454.5,10,Office Supplies,Printers
O80280,C4611,P269,2020-02-12,1461.27,425.42,1,Clothing,Shoes
O80281,C4753,P480,2024-08-05,1503.03,158.87,7,Clothing,Shoes
O80282,C6561,P741,2021-10-16,121.39,54.4,3,Home Decor,Clocks
O80283,C8899,P995,2020-04-29,1230.92,57.99,1,Toys,Board Games
O80284,C6604,P452,2021-09-18,494.28,95.22,1,Toys,Board Games
O80285,C7878,P609,2024-03-12,111.04,317.96,9,Toys,Board Games
O80286,C1610,P589,2021-10-15,1628.98,220.69,7,Clothing,Pants
O80287,C1585,P538,2020-01-26,1226.23,487.28,5,Clothing,Jackets
O80288,C3436,P471,2020-04-18,1184.88,112.98,4,Toys,Puzzles
O80289,C7583,P444,2022-08-13,693.55,124.62,1,Clothing,Shoes
O80290,C2458,P943,2022-04-15,1103.88,450.83,6,Toys,Puzzles
O80291,C2945,P855,2024-08-20,1012.63,51.85,1,Toys,Action Figures
O80292,C2278,P750,2021-06-05,1733.96,239.92,1,Furniture,Tables
O80293,C3113,P580,2021-12-01,807.27,182.22,2,Clothing,Pants
O80294,C2685,P292,2024-01-18,414.2,333.1,8,Office Supplies,Staplers
O80295,C3456,P455,2024-02-12,496.14,496.68,7,Electronics,Phones
O80296,C6551,P331,2024-12-07,1577.28,436.56,3,Home Decor,Curtains
O80297,C6082,P261,2020-11-07,1936.73,374.24,7,Office Supplies,Notebooks
O80298,C4527,P836,2024-03-22,685.29,489.27,6,Office Supplies,Pens
O80299,C2671,P126,2020-07-14,1834.46,385.84,2,Clothing,Jackets
O80300,C3477,P749,2021-10-04,454.1,239.67,2,Toys,Action Figures
O80301,C8074,P596,2024-03-15,1712.8,410.39,4,Furniture,Sofas
O80302,C2817,P431,2021-12-19,1379.96,227.76,9,Furniture,Tables
O80303,C7577,P767,2020-10-16,1205.64,14.66,10,Home Decor,Clocks
O80304,C8582,P399,2021-04-03,1707.56,316.9,1,Furniture,Tables
O80305,C6215,P733,2023-07-04,1174.55,165.46,4,Furniture,Cabinets
O80306,C6657,P611,2023-12-06,37.96,274.3,8,Clothing,Shirts
O80307,C6132,P567,2023-06-15,845.09,11.34,3,Office Supplies,Staplers
O80308,C1638,P465,2024-09-19,14.82,25.35,7,Office Supplies,Pens
O80309,C8743,P604,2020-10-09,1931.7,208.97,2,Toys,Board Games
O80310,C9291,P539,2020-05-21,1583.16,62.56,2,Clothing,Shoes
O80311,C7744,P128,2022-12-07,983.46,379.28,5,Furniture,Tables
O80312,C9907,P496,2021-05-29,499.25,194.74,1,Home Decor,Wall Art
O80313,C9517,P761,2021-08-14,956.99,133.81,6,Home Decor,Wall Art
O80314,C5051,P376,2023-08-04,1004.45,332.78,4,Toys,Action Figures
O80315,C9645,P618,2024-10-26,137.1,97.67,7,Home Decor,Clocks
O80316,C8899,P236,2021-04-11,351.87,139.47,8,Furniture,Sofas
O80317,C8472,P186,2021-08-28,182.65,113.23,10,Furniture,Sofas
O80318,C7870,P803,2023-06-09,876.89,382.75,3,Electronics,Headphones
O80319,C4259,P550,2022-08-20,837.07,171.83,2,Toys,Board Games
O80320,C3274,P260,2020-06-25,258.0,390.67,10,Home Decor,Wall Art
O80321,C5568,P144,2021-08-05,1062.95,393.33,8,Toys,Action Figures
O80322,C1004,P746,2024-04-05,1339.98,5.2,9,Furniture,Tables
O80323,C9573,P489,2020-06-09,480.22,462.24,1,Furniture,Cabinets
O80324,C3203,P877,2021-12-18,1035.36,171.19,10,Office Supplies,Staplers
O80325,C7142,P516,2022-05-19,119.46,446.18,3,Furniture,Tables
O80326,C9443,P935,2023-12-30,1046.03,214.94,10,Office Supplies,Staplers
O80327,C2844,P491,2020-12-20,1182.42,98.7,7,Home Decor,Lamps
O80328,C8321,P174,2022-08-11,1484.19,408.37,4,Furniture,Sofas
O80329,C3311,P187,2022-05-24,1621.07,231.26,5,Office Supplies,Notebooks
O80330,C4543,P444,2023-04-10,725.92,484.6,6,Electronics,Phones
O80331,C6722,P140,2021-09-01,1075.92,52.45,8,Electronics,Laptops
O80332,C4927,P966,2023-03-21,315.59,343.0,3,Office Supplies,Printers
O80333,C5609,P730,2020-02-19,1748.76,448.21,6,Toys,Dolls
O80334,C7613,P471,2020-04-25,1853.17,177.72,5,Electronics,TVs
O80335,C5919,P130,2023-10-27,1389.71,10.46,4,Office Supplies,Pens
O80336,C9601,P258,2023-04-23,1581.34,365.33,5,Home Decor,Lamps
O80337,C2352,P614,2021-11-15,1178.99,271.78,8,Electronics,Laptops
O80338,C8131,P914,2022-06-03,672.97,408.44,5,Electronics,TVs
O80339,C5457,P761,2024-06-15,324.5,350.21,9,Office Supplies,Printers
O80340,C4649,P279,2022-01-31,173.77,300.64,7,Toys,Dolls
O80341,C5518,P316,2022-10-16,181.04,280.62,3,Clothing,Shirts
O80342,C5419,P619,2024-08-22,748.71,149.66,2,Office Supplies,Printers
O80343,C3021,P812,2022-10-16,1918.75,70.76,7,Furniture,Sofas
O80344,C8985,P834,2023-01-28,525.36,78.43,7,Toys,Action Figures
O80345,C8603,P334,2023-11-07,1880.97,106.5,1,Toys,Board Games
O80346,C4035,P974,2022-04-13,1194.35,18.94,4,Office Supplies,Pens
O80347,C2015,P455,2020-11-21,1059.7,26.4,4,Office Supplies,Printers
O80348,C7245,P760,2021-01-09,1459.05,258.47,5,Clothing,Jackets
O80349,C2696,P220,2020-12-26,1259.15,212.19,7,Clothing,Pants
O80350,C8930,P390,2022-10-16,1734.92,359.89,2,Electronics,TVs
O80351,C3884,P489,2024-07-25,1735.61,388.65,5,Office Supplies,Printers
O80352,C5559,P336,2020-07-12,646.34,452.71,1,Clothing,Shoes
O80353,C3036,P469,2021-09-29,1287.66,269.06,4,Clothing,Shoes
O80354,C9956,P272,2024-03-11,701.73,165.24,3,Toys,Action Figures
O80355,C9245,P780,2022-12-25,129.45,421.67,4,Toys,Dolls
O80356,C3627,P584,2022-12-18,103.54,477.0,9,Office Supplies,Staplers
O80357,C1918,P938,2020-06-04,1799.63,254.95,1,Furniture,Tables
O80358,C9495,P296,2020-01-03,1306.51,104.58,6,Clothing,Shirts
O80359,C2553,P416,2023-07-25,1422.27,118.65,5,Clothing,Jackets
O80360,C3813,P238,2020-12-31,241.63,162.52,9,Office Supplies,Staplers
O80361,C3250,P809,2022-04-18,863.87,89.44,2,Office Supplies,Notebooks
O80362,C4641,P822,2024-05-06,225.79,395.77,1,Toys,Dolls
O80363,C4208,P180,2024-07-28,1009.85,471.32,1,Office Supplies,Pens
O80364,C2667,P234,2021-06-09,184.72,50.06,6,Office Supplies,Staplers
O80365,C5758,P271,2023-06-28,1061.59,227.94,9,Office Supplies,Notebooks
O80366,C9738,P362,2021-09-07,1599.7,481.6,8,Home Decor,Clocks
O80367,C3372,P773,2021-11-01,1111.64,343.68,8,Home Decor,Clocks
O80368,C7719,P108,2023-08-29,936.98,92.0,5,Toys,Action Figures
O80369,C1878,P272,2020-10-19,723.13,438.15,1,Furniture,Tables
O80370,C5309,P156,2024-01-19,982.48,391.16,7,Clothing,Jackets
O80371,C6301,P125,2020-06-18,676.68,217.34,7,Office Supplies,Staplers
O80372,C4994,P654,2020-06-23,1481.61,305.52,2,Electronics,Headphones
O80373,C2772,P312,2020-07-04,1085.34,6.55,8,Toys,Puzzles
